Shipment_ID,Shipment_Date,Product_ID,Warehouse_ID,Supplier_ID,Order_Quantity,Delivered_Quantity,Inventory_Before,Inventory_After,Shipping_Cost,Delivery_Days,Expected_Delivery_Days,Delivery_Status,Late_Delivery_Days,Transport_Mode,Distance_KM,Order_Priority,Returned_Units,Damage_Units,Order_Value,Warehouse_Handling_Cost,Fuel_Cost,Shipment_Status,Year,Quarter,Month,Month_Name,Week,Day
SHP003547,06-06-2026,PRD0266,WH014,SUP052,241,241,884,659,8747.53,1,2,On Time,0,Air,2745.6,Low,16,6,1152772.89,383.89,2381.67,Completed,2026,2,6,June,23,6
SHP003548,29-10-2025,PRD0051,WH011,SUP043,311,290,295,5,16995.54,10,12,On Time,0,Sea,5861.2,Low,0,6,7369248,196.84,1763.09,In Transit,2025,4,10,October,44,29
SHP003549,18-04-2026,PRD0353,WH016,SUP067,571,571,712,179,35991.94,2,3,On Time,0,Air,12475.3,High,38,7,1145911.35,437.53,10610.49,Completed,2026,2,4,April,16,18
SHP003550,03-02-2026,PRD0001,WH012,SUP018,198,198,531,341,1755.83,9,3,Late,6,Air,4718.3,High,8,4,170040.42,213.05,3895.33,Completed,2026,1,2,February,6,3
SHP003551,13-01-2026,PRD0347,WH024,SUP012,326,302,682,399,5795.18,4,5,On Time,0,Road,1069.1,Medium,19,3,5072687.96,169.81,395.96,Completed,2026,1,1,January,3,13
SHP003552,19-07-2026,PRD0250,WH012,SUP041,568,568,699,156,63065.32,3,3,On Time,0,Air,13987.4,Low,25,16,2818205.84,239.59,14586.52,Completed,2026,3,7,July,29,19
SHP003553,01-03-2025,PRD0356,WH013,SUP066,71,71,995,924,42541.17,17,19,On Time,0,Sea,8488,Medium,0,1,1465196.47,447.2,1941.77,Cancelled,2025,1,3,March,9,1
SHP003554,01-03-2024,PRD0170,WH025,SUP068,326,326,486,161,1038.32,8,8,On Time,0,Rail,1401.8,Low,1,1,1722874.14,248.36,295.27,Completed,2024,1,3,March,9,1
SHP003555,29-03-2026,PRD0272,WH021,SUP059,561,561,756,201,971.1,1,1,On Time,0,Air,6560.7,High,6,8,7155190.35,625.87,6434.77,Completed,2026,1,3,March,13,29
SHP003556,30-05-2025,PRD0128,WH030,SUP043,284,284,648,374,10595.53,2,3,On Time,0,Air,4413.4,Medium,10,6,180107.12,224.94,3497.09,Completed,2025,2,5,May,22,30
SHP003557,02-01-2026,PRD0131,WH025,SUP009,286,286,665,380,1238.33,8,8,On Time,0,Rail,1784.9,Medium,1,1,995926.36,180.99,291.18,Completed,2026,1,1,January,1,2
SHP003558,30-06-2024,PRD0002,WH022,SUP022,339,339,410,96,921.83,11,11,On Time,0,Sea,2982.4,High,25,0,3845538.03,214.85,889.18,Completed,2024,2,6,June,26,30
SHP003559,20-07-2024,PRD0302,WH013,SUP047,371,371,508,165,1552.7,9,11,On Time,0,Sea,4826.1,Medium,28,7,9255055.04,293.44,1223.19,Completed,2024,3,7,July,29,20
SHP003560,07-02-2025,PRD0123,WH009,SUP010,189,189,380,191,948.44,9,9,On Time,0,Rail,1043.8,High,8,5,1482825.96,518.47,213.26,Returned,2025,1,2,February,6,7
SHP003561,14-06-2024,PRD0281,WH024,SUP057,523,523,529,23,3114.18,3,3,On Time,0,Air,3881.7,High,17,12,7679794.76,529.96,3997.51,Completed,2024,2,6,June,24,14
SHP003562,07-07-2025,PRD0227,WH025,SUP011,488,488,578,120,7048.61,5,3,Late,2,Air,12022.2,High,30,10,2085004.4,548.55,13246.85,Completed,2025,3,7,July,28,7
SHP003563,06-04-2024,PRD0103,WH025,SUP062,241,241,284,61,2947.92,7,2,Late,5,Air,4682.6,High,18,6,177795.34,483.92,5243.71,Completed,2024,2,4,April,14,6
SHP003564,27-09-2024,PRD0328,WH010,SUP058,300,300,438,138,5512.31,5,5,On Time,0,Road,1160.5,Low,0,2,5314719,223.39,424.45,In Transit,2024,3,9,September,39,27
SHP003565,16-01-2024,PRD0099,WH013,SUP046,394,394,459,69,360.32,3,5,On Time,0,Rail,600.6,Low,4,5,380387.3,280.41,172.04,Completed,2024,1,1,January,3,16
SHP003566,10-01-2024,PRD0023,WH002,SUP038,536,536,760,256,2561.2,1,1,On Time,0,Air,3664.6,High,32,16,1404571.92,341.62,4144.21,Completed,2024,1,1,January,2,10
SHP003567,06-06-2026,PRD0122,WH006,SUP054,22,22,188,167,8859.95,15,16,On Time,0,Sea,14090.7,Medium,1,0,51168.26,426.86,3042.31,Completed,2026,2,6,June,23,6
SHP003568,07-04-2024,PRD0114,WH017,SUP041,404,404,906,529,1489.79,1,1,On Time,0,Air,13977.8,High,27,10,187359.04,313.63,14342.26,Completed,2024,2,4,April,14,7
SHP003569,09-06-2024,PRD0238,WH020,SUP056,573,573,597,32,499.86,14,16,On Time,0,Sea,6975.9,Medium,8,8,1480162.14,593.76,1909.71,Completed,2024,2,6,June,23,9
SHP003570,24-06-2024,PRD0194,WH029,SUP020,203,203,599,396,1108.43,1,3,On Time,0,Air,1089.1,Medium,0,4,2191969.64,558.98,1260.8,In Transit,2024,2,6,June,26,24
SHP003571,05-04-2026,PRD0152,WH007,SUP046,350,350,539,212,945.29,2,4,On Time,0,Road,873.1,Low,23,4,3172732.5,135.77,314.85,Completed,2026,2,4,April,14,5
SHP003572,07-09-2024,PRD0333,WH013,SUP052,179,179,1195,1023,887.78,2,2,On Time,0,Air,2898,Low,7,2,1543056.97,549.19,2476.29,Completed,2024,3,9,September,36,7
SHP003573,31-10-2024,PRD0144,WH025,SUP059,514,514,793,279,3363.5,1,2,On Time,0,Air,7037.6,Medium,20,2,4466490.38,607.44,6297.67,Returned,2024,4,10,October,44,31
SHP003574,20-08-2025,PRD0390,WH017,SUP021,431,383,634,260,5325.48,1,2,On Time,0,Air,3552.1,High,9,11,2909819.52,382.45,3957.75,Completed,2025,3,8,August,34,20
SHP003575,19-03-2024,PRD0339,WH013,SUP054,424,424,894,472,74248.38,12,13,On Time,0,Sea,13075.7,High,2,9,9434491.84,446.42,2842.8,Completed,2024,1,3,March,12,19
SHP003576,01-10-2025,PRD0138,WH028,SUP011,84,81,703,627,19579.76,1,2,On Time,0,Air,12107.4,Medium,5,0,507161.25,192.43,11732.66,Completed,2025,4,10,October,40,1
SHP003577,09-05-2025,PRD0356,WH015,SUP064,86,86,538,452,54088.57,17,15,Late,2,Sea,7149.5,High,0,0,1774745.02,506.91,1775.21,In Transit,2025,2,5,May,19,9
SHP003578,27-02-2024,PRD0243,WH029,SUP057,305,305,486,181,5717.87,19,20,On Time,0,Sea,4126.8,Low,0,2,227191.45,628.38,1209.73,In Transit,2024,1,2,February,9,27
SHP003579,16-02-2026,PRD0163,WH012,SUP006,440,440,612,181,8466.9,2,2,On Time,0,Air,4415.4,Medium,9,3,604304.8,572.88,4859.34,Completed,2026,1,2,February,8,16
SHP003580,09-01-2026,PRD0141,WH001,SUP040,216,210,230,24,4597.01,11,13,On Time,0,Sea,7267.5,Low,4,5,871031.7,98.93,1544.32,Completed,2026,1,1,January,2,9
SHP003581,11-07-2024,PRD0130,WH005,SUP074,20,20,638,618,3103.08,17,19,On Time,0,Sea,6473.9,High,0,0,48722.6,323.56,1603.27,Completed,2024,3,7,July,28,11
SHP003582,27-12-2024,PRD0345,WH015,SUP057,84,84,739,658,20457.72,13,15,On Time,0,Sea,4439.2,High,3,1,1809659.04,214.76,1067.54,Completed,2024,4,12,December,52,27
SHP003583,05-12-2024,PRD0162,WH016,SUP055,494,494,737,254,113128.66,9,3,Late,6,Air,13050.3,Low,11,10,3305062.54,209.03,11390.99,Completed,2024,4,12,December,49,5
SHP003584,19-04-2026,PRD0024,WH026,SUP009,452,378,511,160,2674.27,1,1,On Time,0,Air,2120.8,High,27,11,2007248.04,576.67,1891.78,Completed,2026,2,4,April,16,19
SHP003585,10-03-2024,PRD0305,WH016,SUP073,272,272,647,395,4675.91,11,11,On Time,0,Sea,4234.7,Medium,20,1,1108470.72,560.47,1088.51,Completed,2024,1,3,March,10,10
SHP003586,13-05-2025,PRD0174,WH018,SUP039,218,218,1046,834,1265.82,17,11,Late,6,Sea,2987.9,High,6,5,1824036.52,325.7,832.47,Completed,2025,2,5,May,20,13
SHP003587,05-07-2024,PRD0105,WH008,SUP028,258,258,655,411,348.67,6,1,Late,5,Air,3616.2,High,14,4,375606.72,396.96,4114.47,Completed,2024,3,7,July,27,5
SHP003588,07-05-2025,PRD0186,WH030,SUP027,509,509,630,139,16001.93,2,2,On Time,0,Air,2719.7,Medium,18,4,9326310.29,432.91,2229.26,Completed,2025,2,5,May,19,7
SHP003589,31-10-2024,PRD0316,WH022,SUP043,376,365,872,517,17051.78,2,2,On Time,0,Air,4290.5,Low,10,6,3234232.15,161.08,4893.87,Completed,2024,4,10,October,44,31
SHP003590,12-11-2024,PRD0223,WH022,SUP013,545,470,728,276,1275.48,1,1,On Time,0,Air,1409.1,High,18,9,2903880.9,574.97,1211.47,Completed,2024,4,11,November,46,12
SHP003591,26-12-2024,PRD0397,WH003,SUP057,384,384,493,115,4018.14,17,19,On Time,0,Sea,4000,Low,6,6,1086589.44,623.72,991.18,Completed,2024,4,12,December,52,26
SHP003592,10-02-2026,PRD0143,WH028,SUP013,406,406,492,109,376.25,7,8,On Time,0,Rail,944.9,Medium,23,4,351047.9,182.43,224.1,Completed,2026,1,2,February,7,10
SHP003593,06-11-2025,PRD0072,WH024,SUP029,475,475,632,160,4542.11,17,19,On Time,0,Sea,8423.4,High,3,9,13632048.75,593.4,1914.94,Completed,2025,4,11,November,45,6
SHP003594,19-06-2026,PRD0214,WH013,SUP003,142,125,759,637,5316.24,1,1,On Time,0,Air,12389,Low,3,3,54976.25,362.69,13058.88,Completed,2026,2,6,June,25,19
SHP003595,01-08-2024,PRD0173,WH026,SUP019,518,518,805,300,16809.86,17,18,On Time,0,Sea,4669.9,Low,13,15,9535204.14,293.51,1002.14,Completed,2024,3,8,August,31,1
SHP003596,23-03-2026,PRD0390,WH020,SUP048,43,43,752,709,896.16,3,3,On Time,0,Road,762.5,High,0,0,326689.92,325.92,279.37,Completed,2026,1,3,March,13,23
SHP003597,14-04-2025,PRD0220,WH020,SUP024,458,458,607,167,3975.73,9,3,Late,6,Air,6706.7,Medium,18,2,1753723.22,596.18,6494.02,Completed,2025,2,4,April,16,14
SHP003598,13-07-2026,PRD0281,WH008,SUP029,368,349,656,320,5084.96,1,2,On Time,0,Air,6889,Low,13,5,5124757.88,286.98,7326.88,Completed,2026,3,7,July,29,13
SHP003599,14-07-2026,PRD0397,WH008,SUP067,456,456,735,293,22542.86,16,18,On Time,0,Sea,15221.9,Medium,14,3,1290324.96,328.35,3315.14,Completed,2026,3,7,July,29,14
SHP003600,18-02-2026,PRD0399,WH014,SUP044,72,72,227,160,1144.92,6,7,On Time,0,Road,760.5,Low,5,0,158857.2,319.32,287.36,Completed,2026,1,2,February,8,18
SHP003601,03-10-2025,PRD0159,WH025,SUP003,457,457,726,302,27904.97,2,3,On Time,0,Air,13917.4,High,33,11,551539.59,287.11,12505.01,Completed,2025,4,10,October,40,3
SHP003602,10-04-2026,PRD0043,WH012,SUP045,400,400,872,483,1829.35,4,3,Late,1,Road,836.6,Medium,11,2,1888780,639.28,327.3,Completed,2026,2,4,April,15,10
SHP003603,08-01-2025,PRD0319,WH023,SUP001,119,119,756,643,2244.96,1,1,On Time,0,Air,1046.6,Low,6,0,923921.95,372.05,833.56,Completed,2025,1,1,January,2,8
SHP003604,07-12-2025,PRD0273,WH026,SUP037,48,48,415,367,63257.13,4,2,Late,2,Air,13857.6,Low,0,0,553939.2,156.74,15153.8,Cancelled,2025,4,12,December,49,7
SHP003605,14-08-2024,PRD0051,WH026,SUP019,532,532,718,217,17292.1,15,15,On Time,0,Sea,4667.6,High,31,6,13518758.4,252.14,1205.97,Completed,2024,3,8,August,33,14
SHP003606,23-07-2026,PRD0131,WH016,SUP013,22,22,239,217,490.56,6,6,On Time,0,Rail,673.6,High,0,0,76609.72,545.97,118.57,Completed,2026,3,7,July,30,23
SHP003607,16-02-2025,PRD0216,WH022,SUP047,199,199,456,270,586.92,20,20,On Time,0,Sea,5029.4,Medium,13,1,830727.49,442.89,1173.61,Completed,2025,1,2,February,7,16
SHP003608,11-05-2025,PRD0019,WH022,SUP004,175,155,200,45,1296.1,14,16,On Time,0,Sea,3240.6,Low,0,1,866877.8,515.2,966.36,In Transit,2025,2,5,May,19,11
SHP003609,29-09-2024,PRD0216,WH023,SUP009,84,84,388,309,494.65,4,6,On Time,0,Road,1405.4,Medium,5,1,350658.84,167.48,626.97,Completed,2024,3,9,September,39,29
SHP003610,07-11-2024,PRD0186,WH029,SUP042,44,44,277,235,4037.8,5,1,Late,4,Air,1103,Low,2,1,806203.64,571.93,1222.86,Completed,2024,4,11,November,45,7
SHP003611,10-10-2024,PRD0067,WH013,SUP066,383,383,464,86,37320.88,15,12,Late,3,Sea,8087.1,Medium,5,1,7585671.19,156.59,2156.74,Completed,2024,4,10,October,41,10
SHP003612,09-05-2024,PRD0186,WH021,SUP039,260,260,310,51,4007.76,10,10,On Time,0,Sea,3094.7,Low,1,0,4763930.6,501.73,740.65,Completed,2024,2,5,May,19,9
SHP003613,07-08-2024,PRD0107,WH016,SUP023,485,448,778,342,1534.05,1,2,On Time,0,Air,3691.4,Low,12,6,289618.56,176.92,3005.4,Completed,2024,3,8,August,32,7
SHP003614,10-09-2025,PRD0317,WH006,SUP015,447,447,507,86,6307.66,17,18,On Time,0,Sea,7243.6,Medium,26,1,1414106.85,300.99,1919.76,Completed,2025,3,9,September,37,10
SHP003615,09-01-2024,PRD0352,WH009,SUP055,528,521,717,205,100461.35,1,2,On Time,0,Air,13096.8,Low,9,2,8982352.6,239.04,14176.32,Completed,2024,1,1,January,2,9
SHP003616,21-09-2025,PRD0371,WH007,SUP019,39,32,845,814,12003.65,2,3,On Time,0,Air,3478.6,Medium,1,0,307992,413.67,3416.79,Completed,2025,3,9,September,38,21
SHP003617,01-12-2024,PRD0194,WH028,SUP038,77,77,756,682,2389.46,1,2,On Time,0,Air,3453.9,Medium,3,1,831436.76,553.61,3035.38,Completed,2024,4,12,December,48,1
SHP003618,07-07-2026,PRD0270,WH014,SUP020,533,533,605,86,5912.31,1,1,On Time,0,Air,1510.7,High,14,8,6446752.26,429.61,1367.34,Completed,2026,3,7,July,28,7
SHP003619,24-02-2024,PRD0232,WH021,SUP021,119,116,590,480,2352.38,1,1,On Time,0,Air,3651.6,Low,6,0,300412.16,550.49,3747.31,Completed,2024,1,2,February,8,24
SHP003620,01-09-2025,PRD0312,WH028,SUP056,194,194,224,30,12867.08,1,3,On Time,0,Air,6098.8,Medium,0,4,2073807.62,277.16,6194.13,Completed,2025,3,9,September,36,1
SHP003621,04-06-2026,PRD0191,WH002,SUP049,130,130,523,395,14976.38,18,14,Late,4,Sea,14377.9,Medium,2,2,765762.4,359.75,3988.02,Completed,2026,2,6,June,23,4
SHP003622,21-08-2024,PRD0316,WH006,SUP034,23,23,712,690,8911.2,14,14,On Time,0,Sea,7858.2,Low,1,0,203800.93,108.26,1640.47,Completed,2024,3,8,August,34,21
SHP003623,03-02-2026,PRD0039,WH018,SUP071,312,312,352,41,2184.51,1,2,On Time,0,Air,1535.3,Medium,1,2,2127768.24,504.35,1723.64,Completed,2026,1,2,February,6,3
SHP003624,11-02-2026,PRD0385,WH002,SUP017,405,405,571,170,498.47,9,9,On Time,0,Rail,1354,High,4,4,486133.65,504.26,282.15,Completed,2026,1,2,February,7,11
SHP003625,18-07-2024,PRD0372,WH021,SUP070,475,475,769,312,7426.11,18,20,On Time,0,Sea,6060.9,Low,18,13,3870228.75,306.37,1650.16,Completed,2024,3,7,July,29,18
SHP003626,10-06-2025,PRD0328,WH011,SUP049,347,347,565,234,76963.77,1,1,On Time,0,Air,12463.5,High,16,2,6147358.31,545.72,11839.61,Completed,2025,2,6,June,24,10
SHP003627,15-12-2025,PRD0197,WH029,SUP037,154,154,429,279,56992.86,1,2,On Time,0,Air,12063.4,Low,4,2,205659.3,162.81,13178.55,Completed,2025,4,12,December,51,15
SHP003628,22-08-2024,PRD0118,WH019,SUP024,351,297,1148,851,1529.84,15,17,On Time,0,Sea,7852.5,High,0,0,470257.92,132.15,2377.95,In Transit,2024,3,8,August,34,22
SHP003629,16-09-2024,PRD0090,WH026,SUP018,149,139,244,112,742.12,12,12,On Time,0,Sea,4720.9,Medium,7,2,45694.86,201.39,1095.81,Completed,2024,3,9,September,38,16
SHP003630,09-02-2025,PRD0001,WH010,SUP053,480,405,589,212,321.8,7,4,Late,3,Road,607.3,Low,28,1,347809.95,220.3,263.94,Completed,2025,1,2,February,6,9
SHP003631,15-07-2024,PRD0345,WH019,SUP063,436,390,820,455,53259.91,1,1,On Time,0,Air,5704.2,Low,25,11,8401988.4,579.82,5180.25,Completed,2024,3,7,July,29,15
SHP003632,29-12-2024,PRD0198,WH006,SUP056,411,411,574,188,5759.04,9,11,On Time,0,Sea,5906,Medium,25,2,2258617.62,161.9,1589.52,Completed,2024,4,12,December,52,29
SHP003633,10-11-2025,PRD0238,WH016,SUP014,560,550,662,123,513.07,2,3,On Time,0,Air,1841.2,High,11,6,1420749,613.35,1652.54,Completed,2025,4,11,November,46,10
SHP003634,17-07-2026,PRD0100,WH006,SUP042,417,375,616,268,698.26,2,4,On Time,0,Road,1338.1,Medium,27,10,559050,160.12,459.8,Completed,2026,3,7,July,29,17
SHP003635,06-07-2026,PRD0377,WH008,SUP024,424,424,711,298,6651.66,19,19,On Time,0,Sea,6805.9,High,11,1,907067.44,137.54,2041.38,Completed,2026,3,7,July,28,6
SHP003636,28-01-2025,PRD0351,WH001,SUP010,296,285,808,538,1199.98,4,6,On Time,0,Road,158.5,High,15,0,9587035.2,572.37,102.55,Completed,2025,1,1,January,5,28
SHP003637,16-01-2026,PRD0114,WH025,SUP021,166,166,878,716,588.39,1,1,On Time,0,Air,3711.8,High,4,1,76984.16,365.75,3894.73,Completed,2026,1,1,January,3,16
SHP003638,12-09-2025,PRD0272,WH016,SUP003,114,96,850,758,814.48,17,14,Late,3,Sea,13069.4,Medium,4,1,1224417.6,225.52,3478.55,Completed,2025,3,9,September,37,12
SHP003639,29-07-2025,PRD0226,WH013,SUP030,87,87,376,294,331.26,4,5,On Time,0,Road,68,Low,5,0,399791.97,604.47,58.22,Completed,2025,3,7,July,31,29
SHP003640,31-12-2025,PRD0395,WH016,SUP016,211,211,805,594,9552.81,1,3,On Time,0,Air,3571.2,Low,0,1,141785.67,562.64,3627.47,Completed,2025,4,12,December,1,31
SHP003641,07-12-2025,PRD0380,WH014,SUP004,345,345,992,650,2489.31,3,3,On Time,0,Air,2897.4,Medium,3,3,259902.3,149.24,2558.89,Completed,2025,4,12,December,49,7
SHP003642,23-07-2025,PRD0057,WH003,SUP010,320,320,406,110,44735.56,3,3,On Time,0,Air,2239.3,High,24,1,6379232,216.17,2301.84,Completed,2025,3,7,July,30,23
SHP003643,08-06-2026,PRD0383,WH022,SUP060,506,506,1027,555,727.66,4,4,On Time,0,Road,1039.4,Medium,34,2,5442576.48,609.61,469.02,Completed,2026,2,6,June,24,8
SHP003644,26-02-2026,PRD0281,WH026,SUP048,297,291,905,631,994.14,2,4,On Time,0,Road,1311.3,Medium,17,4,4273078.92,517.39,437.8,Completed,2026,1,2,February,9,26
SHP003645,06-06-2026,PRD0084,WH011,SUP039,509,509,595,86,559.75,3,3,On Time,0,Air,3014.4,Low,0,10,300569.59,208.47,2995.81,Completed,2026,2,6,June,23,6
SHP003646,05-01-2025,PRD0092,WH020,SUP041,400,375,393,46,2643.45,18,20,On Time,0,Sea,16209.5,High,28,2,513483.75,501.68,4038.86,Completed,2025,1,1,January,1,5
SHP003647,30-05-2024,PRD0349,WH003,SUP035,512,512,723,246,17582.44,25,20,Late,5,Sea,4401,Medium,35,8,8870220.8,273.72,1033.44,Completed,2024,2,5,May,22,30
SHP003648,07-12-2024,PRD0119,WH009,SUP051,55,55,386,332,330.41,5,5,On Time,0,Rail,1857.1,Medium,1,0,120988.45,463.18,318.35,Completed,2024,4,12,December,49,7
SHP003649,01-11-2024,PRD0313,WH006,SUP007,337,337,1125,806,1139.85,5,7,On Time,0,Road,729.3,Medium,18,3,754128.49,313.75,310.67,Completed,2024,4,11,November,44,1
SHP003650,22-06-2025,PRD0054,WH003,SUP010,364,364,567,227,5372.94,3,4,On Time,0,Road,1283.7,High,24,8,5200599.04,536.77,569.82,Completed,2025,2,6,June,25,22
SHP003651,28-06-2024,PRD0151,WH011,SUP045,141,141,812,681,211.77,5,5,On Time,0,Road,578.8,Medium,10,4,726533.52,524.8,225.09,Completed,2024,2,6,June,26,28
SHP003652,07-06-2025,PRD0269,WH013,SUP029,544,544,762,234,28130.97,2,1,Late,1,Air,6380,Medium,16,5,2805897.6,487.02,5720.71,Completed,2025,2,6,June,23,7
SHP003653,31-05-2024,PRD0065,WH024,SUP027,361,361,797,436,14797.03,11,13,On Time,0,Sea,3492.1,Low,0,7,14249543.62,634.29,826.19,Cancelled,2024,2,5,May,22,31
SHP003654,16-01-2025,PRD0027,WH007,SUP006,400,400,433,33,1456.76,13,13,On Time,0,Sea,5444.9,Medium,0,2,898476,234.05,1565.46,In Transit,2025,1,1,January,3,16
SHP003655,12-06-2026,PRD0083,WH029,SUP061,473,473,1000,559,578.76,4,1,Late,3,Air,4072.4,Medium,32,10,182729.36,214.57,3877.54,Completed,2026,2,6,June,24,12
SHP003656,06-09-2025,PRD0118,WH022,SUP058,475,475,506,36,461.66,5,7,On Time,0,Road,1234.6,Medium,5,8,752096,336.16,523.77,Completed,2025,3,9,September,36,6
SHP003657,25-05-2026,PRD0068,WH022,SUP003,41,40,468,428,9494.74,9,10,On Time,0,Sea,15157.7,Medium,0,0,65798.8,352.66,3682.74,Completed,2026,2,5,May,22,25
SHP003658,29-04-2026,PRD0073,WH004,SUP013,355,355,791,437,2440.28,10,10,On Time,0,Rail,527.8,High,1,0,11047649.7,359.96,130.64,Completed,2026,2,4,April,18,29
SHP003659,12-10-2025,PRD0086,WH005,SUP031,308,308,552,266,517.4,5,6,On Time,0,Rail,1157.5,High,22,5,263543.28,411.14,234.89,Completed,2025,4,10,October,41,12
SHP003660,17-01-2025,PRD0036,WH024,SUP056,269,216,592,384,2537.58,16,16,On Time,0,Sea,5926.5,High,8,5,1220803.92,473.14,1709.41,Completed,2025,1,1,January,3,17
SHP003661,06-11-2024,PRD0363,WH011,SUP009,358,308,1156,848,1248.45,5,5,On Time,0,Road,1011.3,High,0,2,3003748.44,547.59,458.33,In Transit,2024,4,11,November,45,6
SHP003662,26-02-2024,PRD0097,WH012,SUP065,52,52,716,666,2636.57,19,19,On Time,0,Sea,13680.3,Medium,2,1,93876.64,195.82,2912.81,Completed,2024,1,2,February,9,26
SHP003663,29-01-2024,PRD0073,WH003,SUP067,409,409,637,254,63557.81,15,17,On Time,0,Sea,13817,High,26,11,12728137.26,563.26,3662.84,Completed,2024,1,1,January,5,29
SHP003664,28-06-2025,PRD0078,WH007,SUP067,279,279,310,47,31522.98,1,3,On Time,0,Air,14263.8,Low,16,4,10518818.94,589.51,14094.15,Completed,2025,2,6,June,26,28
SHP003665,24-07-2025,PRD0066,WH024,SUP045,117,102,602,506,1626.78,4,5,On Time,0,Rail,813.3,High,6,0,359411.28,358.22,214.24,Completed,2025,3,7,July,30,24
SHP003666,01-05-2025,PRD0077,WH023,SUP061,179,179,1219,1047,73147.88,3,3,On Time,0,Air,3451.3,Low,7,3,4384150.34,241.19,3723.71,Completed,2025,2,5,May,18,1
SHP003667,12-05-2024,PRD0351,WH024,SUP057,437,412,737,328,26681.42,1,1,On Time,0,Air,4013.6,High,3,5,13859152.64,554.97,3718.26,Completed,2024,2,5,May,19,12
SHP003668,02-02-2024,PRD0249,WH023,SUP051,549,478,616,149,2525.84,1,2,On Time,0,Air,763.9,High,11,1,589651.24,534.81,751.5,Completed,2024,1,2,February,5,2
SHP003669,04-02-2025,PRD0204,WH011,SUP036,127,127,993,866,1053.8,14,12,Late,2,Sea,4868.2,Low,0,0,174899.32,514.21,1318.13,In Transit,2025,1,2,February,6,4
SHP003670,30-04-2024,PRD0029,WH019,SUP028,554,554,785,267,620.02,19,19,On Time,0,Sea,4056.9,Low,36,1,1138918.74,367.99,1168.01,Completed,2024,2,4,April,18,30
SHP003671,18-09-2025,PRD0178,WH003,SUP001,550,454,570,139,528.57,2,4,On Time,0,Road,889.6,High,23,9,1659365.46,605.88,321.24,Completed,2025,3,9,September,38,18
SHP003672,28-10-2024,PRD0397,WH027,SUP071,102,102,534,433,699.26,5,6,On Time,0,Rail,487,Medium,1,1,288625.32,460.88,106.47,Completed,2024,4,10,October,44,28
SHP003673,21-06-2026,PRD0038,WH011,SUP026,240,240,545,312,592.29,10,10,On Time,0,Rail,1660.4,Medium,7,4,671414.4,395.06,290.02,Completed,2026,2,6,June,25,21
SHP003674,18-03-2024,PRD0029,WH003,SUP062,481,398,403,36,1678.75,2,2,On Time,0,Air,4718.9,High,31,8,818212.38,447.81,5222.97,Completed,2024,1,3,March,12,18
SHP003675,22-03-2024,PRD0001,WH030,SUP047,59,59,647,588,800.91,17,15,Late,2,Sea,4976.7,Medium,0,1,50668.61,370.98,1072.04,Completed,2024,1,3,March,12,22
SHP003676,07-04-2024,PRD0025,WH003,SUP053,384,335,350,17,596.29,1,2,On Time,0,Air,308.8,Medium,2,6,3015814.05,596.48,336.02,Completed,2024,2,4,April,14,7
SHP003677,16-09-2025,PRD0049,WH017,SUP002,63,63,576,515,57328.51,3,3,On Time,0,Air,7170.9,High,2,0,544657.05,347.49,7211.5,Completed,2025,3,9,September,38,16
SHP003678,15-12-2024,PRD0116,WH006,SUP021,56,56,562,508,1803.35,2,3,On Time,0,Air,3745.1,Medium,2,0,24669.12,344.92,3937.86,Completed,2024,4,12,December,50,15
SHP003679,09-11-2025,PRD0072,WH028,SUP032,558,510,697,204,773.65,6,6,On Time,0,Road,189.1,Medium,17,4,14636515.5,543.48,99.31,Completed,2025,4,11,November,45,9
SHP003680,01-01-2026,PRD0224,WH018,SUP006,376,376,733,385,1047.61,17,19,On Time,0,Sea,5652.3,High,28,8,1502537.36,507.61,1408.83,Completed,2026,1,1,January,1,1
SHP003681,16-05-2026,PRD0283,WH023,SUP072,111,111,659,548,433.24,2,4,On Time,0,Road,816.5,High,0,3,989724.84,304.25,327.51,In Transit,2026,2,5,May,20,16
SHP003682,21-07-2025,PRD0001,WH019,SUP073,68,61,466,407,1453.83,1,1,On Time,0,Air,3569.8,Medium,2,1,52386.19,415.61,4038.69,Completed,2025,3,7,July,30,21
SHP003683,29-03-2026,PRD0140,WH029,SUP065,243,243,492,264,23716.59,1,3,On Time,0,Air,11913,Medium,15,3,1691673.66,228.87,11767.49,Completed,2026,1,3,March,13,29
SHP003684,27-06-2026,PRD0390,WH030,SUP023,588,588,843,287,4093.97,1,2,On Time,0,Air,3633,Medium,32,17,4467294.72,400.97,3246.61,Completed,2026,2,6,June,26,27
SHP003685,16-08-2025,PRD0124,WH009,SUP025,475,475,758,283,15422.22,8,3,Late,5,Air,14108.9,High,0,6,3001643.75,164.75,12112.28,In Transit,2025,3,8,August,33,16
SHP003686,20-05-2025,PRD0326,WH015,SUP019,348,348,650,324,10999.26,2,3,On Time,0,Air,3596.6,High,22,0,10248519.96,530.57,3166.65,Completed,2025,2,5,May,21,20
SHP003687,29-07-2024,PRD0204,WH010,SUP051,564,564,646,82,480.2,6,7,On Time,0,Road,664.7,Medium,0,8,776718.24,108.08,273.94,In Transit,2024,3,7,July,31,29
SHP003688,01-05-2024,PRD0344,WH008,SUP025,449,449,691,254,200518.81,2,2,On Time,0,Air,13045.7,Low,12,4,4675266.38,276.93,12590.08,Completed,2024,2,5,May,18,1
